CMDLINE taskset -c 100-179 python MIS_different_initilizations_parallel.py
MEM 0.597656 1702506906.9747
MEM 31.671875 1702506907.1117
MEM 47.921875 1702506907.2576
MEM 68.929688 1702506907.4058
MEM 85.183594 1702506907.5556
MEM 96.691406 1702506907.7018
MEM 111.074219 1702506907.8529
MEM 139.128906 1702506907.9988
MEM 150.828125 1702506908.1420
MEM 178.679688 1702506908.2937
MEM 267.222656 1702506908.4504
MEM 296.144531 1702506908.6025
MEM 379.531250 1702506908.7491
MEM 389.078125 1702506908.8887
MEM 404.843750 1702506909.0353
MEM 412.191406 1702506909.1737
MEM 422.835938 1702506909.3110
MEM 430.300781 1702506909.4460
MEM 435.507812 1702506909.5806
MEM 440.402344 1702506909.7161
MEM 444.066406 1702506909.8516
MEM 462.750000 1702506909.9882
MEM 3691.820312 1702506910.1409
MEM 3696.046875 1702506910.2806
MEM 3699.058594 1702506910.4181
MEM 3699.140625 1702506910.5516
MEM 3863.535156 1702506910.6877
MEM 3935.148438 1702506910.8266
MEM 4004.972656 1702506910.9605
MEM 4065.121094 1702506911.0957
MEM 4133.789062 1702506911.2513
MEM 4201.718750 1702506911.3854
MEM 4245.675781 1702506911.5347
MEM 4260.835938 1702506911.6660
MEM 4293.187500 1702506911.7961
MEM 4306.398438 1702506911.9266
MEM 4315.214844 1702506912.0572
MEM 4322.527344 1702506912.1877
MEM 4329.890625 1702506912.3182
MEM 4336.687500 1702506912.4496
MEM 4342.285156 1702506912.5805
MEM 4347.476562 1702506912.7121
MEM 4351.929688 1702506912.8493
MEM 4355.449219 1702506912.9861
MEM 4358.308594 1702506913.1233
MEM 4361.062500 1702506913.2608
MEM 4363.750000 1702506913.3983
MEM 4366.566406 1702506913.5351
MEM 4368.816406 1702506913.6734
MEM 4370.519531 1702506913.8091
MEM 4372.066406 1702506913.9450
MEM 4373.730469 1702506914.0806
MEM 4376.707031 1702506914.2167
MEM 4379.257812 1702506914.3524
MEM 4381.816406 1702506914.4884
MEM 4384.613281 1702506914.6245
MEM 4387.285156 1702506914.7604
MEM 4390.296875 1702506914.8962
MEM 4393.367188 1702506915.0320
MEM 4396.097656 1702506915.1679
MEM 4398.921875 1702506915.3032
MEM 4401.750000 1702506915.4393
MEM 4404.746094 1702506915.5755
MEM 4407.289062 1702506915.7110
MEM 4409.468750 1702506915.8476
MEM 4410.332031 1702506915.9828
MEM 4412.140625 1702506916.1264
MEM 4414.988281 1702506916.2633
MEM 4418.058594 1702506916.3944
