CMDLINE taskset -c 100-179 python MIS_different_initilizations_parallel.py
MEM 0.628906 1702484578.4734
MEM 32.136719 1702484578.6203
MEM 48.628906 1702484578.7627
MEM 66.582031 1702484578.9072
MEM 83.285156 1702484579.0465
MEM 91.070312 1702484579.1890
MEM 107.410156 1702484579.3314
MEM 117.722656 1702484579.4797
MEM 143.839844 1702484579.6222
MEM 151.074219 1702484579.7664
MEM 157.875000 1702484579.8993
MEM 178.746094 1702484580.0415
MEM 230.343750 1702484580.1831
MEM 272.351562 1702484580.3304
MEM 295.601562 1702484580.4725
MEM 343.488281 1702484580.6129
MEM 382.000000 1702484580.7517
MEM 382.703125 1702484580.8934
MEM 390.109375 1702484581.0369
MEM 403.773438 1702484581.1786
MEM 412.035156 1702484581.3185
MEM 412.035156 1702484581.4567
MEM 425.816406 1702484581.6032
MEM 432.261719 1702484581.7456
MEM 437.570312 1702484581.8878
MEM 440.398438 1702484582.0340
MEM 441.984375 1702484582.1740
MEM 454.390625 1702484582.3136
MEM 756.148438 1702484582.4565
MEM 4806.296875 1702484582.6021
MEM 7120.921875 1702484582.7479
MEM 9724.875000 1702484582.8920
MEM 14643.453125 1702484583.0380
MEM 19030.082031 1702484583.1909
MEM 19857.675781 1702484583.3418
MEM 19872.472656 1702484583.4886
MEM 19886.363281 1702484583.6377
MEM 19892.460938 1702484583.7861
MEM 20075.937500 1702484583.9358
MEM 20495.433594 1702484584.0861
MEM 20857.148438 1702484584.2425
MEM 21146.160156 1702484584.3879
MEM 21425.027344 1702484584.5342
MEM 21728.777344 1702484584.6836
MEM 22014.750000 1702484584.8303
MEM 22268.933594 1702484584.9754
MEM 22446.652344 1702484585.1223
MEM 22596.953125 1702484585.2692
MEM 22756.578125 1702484585.4156
MEM 22879.636719 1702484585.5646
MEM 22952.933594 1702484585.7125
MEM 23052.164062 1702484585.8644
MEM 23135.796875 1702484586.0111
MEM 23205.128906 1702484586.1576
MEM 23268.593750 1702484586.3032
MEM 23338.261719 1702484586.4428
MEM 23399.355469 1702484586.5882
MEM 23449.445312 1702484586.7331
