CMDLINE taskset -c 0-20 python Run_experiments_1.py
MEM 0.617188 1713871396.0781
MEM 44.214844 1713871396.2161
MEM 65.738281 1713871396.3535
MEM 86.492188 1713871396.4908
MEM 103.621094 1713871396.6301
MEM 111.281250 1713871396.7852
MEM 123.488281 1713871396.9226
MEM 140.484375 1713871397.1362
MEM 159.570312 1713871397.2761
MEM 175.628906 1713871397.4135
MEM 253.539062 1713871397.5506
MEM 284.742188 1713871397.6884
MEM 340.945312 1713871397.8273
MEM 382.390625 1713871397.9664
MEM 395.671875 1713871398.1040
MEM 410.929688 1713871398.2417
MEM 415.554688 1713871398.3797
MEM 428.039062 1713871398.5169
MEM 434.546875 1713871398.6542
MEM 438.933594 1713871398.7913
MEM 442.281250 1713871398.9287
MEM 460.406250 1713871399.0658
MEM 2832.207031 1713871399.2034
MEM 2832.207031 1713871399.3419
MEM 2832.207031 1713871399.4796
MEM 2837.511719 1713871399.6172
MEM 2837.511719 1713871399.7565
MEM 2837.511719 1713871399.8943
MEM 2837.511719 1713871400.0318
MEM 2837.851562 1713871400.1701
MEM 2838.035156 1713871400.3076
MEM 2838.035156 1713871400.4449
MEM 2839.421875 1713871400.5828
MEM 2839.832031 1713871400.7205
MEM 2840.265625 1713871400.8580
MEM 2840.289062 1713871400.9954
MEM 2840.363281 1713871401.1331
MEM 2840.363281 1713871401.2706
MEM 2840.371094 1713871401.4098
MEM 2840.996094 1713871401.5490
MEM 2843.539062 1713871401.6882
MEM 2843.601562 1713871401.8297
MEM 2843.601562 1713871401.9704
MEM 2843.621094 1713871402.1103
MEM 2843.628906 1713871402.2532
MEM 2843.628906 1713871402.3921
MEM 2843.628906 1713871402.5310
MEM 2843.628906 1713871402.6693
MEM 2843.660156 1713871402.8086
MEM 2843.660156 1713871402.9522
MEM 2843.660156 1713871403.0908
MEM 2843.660156 1713871403.2291
MEM 2843.699219 1713871403.3668
MEM 2843.699219 1713871403.5046
MEM 2843.699219 1713871403.6421
MEM 2843.722656 1713871403.7799
MEM 2843.785156 1713871403.9174
MEM 2844.066406 1713871404.0549
MEM 2844.066406 1713871404.1925
MEM 2864.871094 1713871404.3300
MEM 2898.781250 1713871404.4695
MEM 2931.617188 1713871404.6073
MEM 2961.507812 1713871404.7449
MEM 3002.609375 1713871404.8823
MEM 3032.765625 1713871405.0199
MEM 3075.542969 1713871405.1578
MEM 3090.496094 1713871405.2954
MEM 3100.906250 1713871405.4328
MEM 3113.523438 1713871405.5707
MEM 3128.480469 1713871405.7084
MEM 3144.199219 1713871405.8458
MEM 3159.664062 1713871405.9834
MEM 3175.390625 1713871406.1213
MEM 3191.117188 1713871406.2607
MEM 3207.617188 1713871406.4017
MEM 3224.250000 1713871406.5391
MEM 3240.625000 1713871406.6760
MEM 3256.464844 1713871406.8126
MEM 3282.074219 1713871406.9493
MEM 3297.742188 1713871407.0863
MEM 3315.468750 1713871407.2231
MEM 3330.679688 1713871407.3597
MEM 3346.703125 1713871407.4965
MEM 3348.378906 1713871407.6345
MEM 3362.785156 1713871407.7723
MEM 3386.277344 1713871407.9104
MEM 3402.003906 1713871408.0498
MEM 3426.890625 1713871408.1869
MEM 3443.179688 1713871408.3248
MEM 3459.664062 1713871408.4627
MEM 3475.648438 1713871408.6007
MEM 3492.144531 1713871408.7375
MEM 3508.382812 1713871408.8756
MEM 3529.296875 1713871409.0127
MEM 3529.515625 1713871409.1509
MEM 3529.515625 1713871409.2914
MEM 3529.515625 1713871409.4310
MEM 3529.515625 1713871409.5688
MEM 3531.308594 1713871409.7057
MEM 3532.058594 1713871409.8430
MEM 3540.351562 1713871409.9802
MEM 3540.351562 1713871410.1177
MEM 3540.351562 1713871410.2557
MEM 3540.539062 1713871410.3929
MEM 3540.539062 1713871410.5303
MEM 3543.765625 1713871410.6681
MEM 3543.785156 1713871410.8054
MEM 3543.785156 1713871410.9428
MEM 3543.785156 1713871411.0808
MEM 3543.785156 1713871411.2186
MEM 3543.789062 1713871411.3570
MEM 3543.789062 1713871411.4940
MEM 3543.789062 1713871411.6324
MEM 3543.792969 1713871411.7695
MEM 3548.949219 1713871411.9071
MEM 3548.960938 1713871412.0447
MEM 3548.960938 1713871412.1825
MEM 3548.960938 1713871412.3221
MEM 3548.964844 1713871412.4606
MEM 3548.964844 1713871412.5980
MEM 3548.964844 1713871412.7352
MEM 3548.964844 1713871412.8725
MEM 3548.964844 1713871413.0097
MEM 3548.972656 1713871413.1471
MEM 3548.996094 1713871413.2841
MEM 3548.996094 1713871413.4213
MEM 3548.996094 1713871413.5584
MEM 3548.996094 1713871413.6952
MEM 3548.996094 1713871413.8330
MEM 3549.074219 1713871413.9704
MEM 3549.074219 1713871414.1079
MEM 3549.074219 1713871414.2458
MEM 3549.074219 1713871414.3845
MEM 3549.074219 1713871414.5258
MEM 3549.269531 1713871414.6660
MEM 3549.277344 1713871414.8041
MEM 3549.277344 1713871414.9417
