CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run1.py
MEM 615.855469 1701187059.7477
MEM 615.855469 1701187059.9188
MEM 615.855469 1701187060.0892
MEM 615.855469 1701187060.2597
MEM 615.855469 1701187060.4302
MEM 615.855469 1701187060.6006
MEM 615.855469 1701187060.7668
MEM 615.855469 1701187060.9370
MEM 615.855469 1701187061.1079
MEM 615.855469 1701187061.2784
MEM 615.855469 1701187061.4482
MEM 615.855469 1701187061.6186
MEM 615.855469 1701187061.7890
MEM 615.855469 1701187061.9587
MEM 615.855469 1701187062.1289
MEM 615.855469 1701187062.2992
MEM 615.855469 1701187062.4613
MEM 615.855469 1701187062.6312
MEM 615.855469 1701187062.8583
MEM 615.855469 1701187063.1134
MEM 615.855469 1701187063.2681
MEM 615.855469 1701187063.4389
MEM 615.855469 1701187063.5938
MEM 615.855469 1701187063.7611
MEM 615.855469 1701187063.9318
MEM 615.855469 1701187064.1024
MEM 615.855469 1701187064.2735
MEM 615.855469 1701187064.4439
MEM 615.855469 1701187064.6148
MEM 615.855469 1701187064.7862
MEM 615.855469 1701187064.9562
MEM 615.855469 1701187065.1262
MEM 615.855469 1701187065.2957
MEM 615.855469 1701187065.4652
MEM 615.855469 1701187065.6352
MEM 615.855469 1701187065.8049
MEM 615.855469 1701187065.9748
MEM 615.855469 1701187066.1458
MEM 615.855469 1701187066.3130
MEM 615.855469 1701187066.4844
MEM 615.855469 1701187066.6545
MEM 615.855469 1701187066.8245
MEM 615.855469 1701187066.9904
MEM 615.855469 1701187067.1596
MEM 615.855469 1701187067.3296
MEM 615.855469 1701187067.4991
MEM 615.855469 1701187067.6710
MEM 615.855469 1701187067.8409
MEM 615.855469 1701187068.0104
MEM 615.855469 1701187068.1805
MEM 615.855469 1701187068.3503
MEM 615.855469 1701187068.5204
MEM 615.855469 1701187068.6907
MEM 615.855469 1701187068.8609
MEM 615.855469 1701187069.0309
MEM 615.855469 1701187069.2015
MEM 615.855469 1701187069.3727
MEM 615.855469 1701187069.5432
MEM 615.855469 1701187069.6976
MEM 615.855469 1701187069.8676
MEM 615.855469 1701187070.0298
MEM 615.855469 1701187070.1996
MEM 615.855469 1701187070.3694
MEM 615.855469 1701187070.5392
MEM 615.855469 1701187070.7087
MEM 615.855469 1701187070.8791
MEM 615.855469 1701187071.0500
MEM 615.855469 1701187071.2090
MEM 615.855469 1701187071.3786
MEM 615.855469 1701187071.5490
MEM 615.855469 1701187071.7104
MEM 615.855469 1701187071.8720
MEM 615.855469 1701187072.0422
MEM 615.855469 1701187072.2114
MEM 615.855469 1701187072.3710
MEM 615.855469 1701187072.5411
MEM 615.855469 1701187072.7119
MEM 615.855469 1701187072.8821
MEM 615.855469 1701187073.0444
MEM 615.855469 1701187073.2141
MEM 615.855469 1701187073.3848
MEM 615.855469 1701187073.5548
MEM 615.855469 1701187073.7247
MEM 615.855469 1701187073.8942
MEM 615.855469 1701187074.0653
MEM 615.855469 1701187074.2363
MEM 615.855469 1701187074.4086
MEM 615.855469 1701187074.5746
MEM 615.855469 1701187074.7493
MEM 615.855469 1701187074.9191
MEM 615.855469 1701187075.0894
MEM 615.855469 1701187075.2604
MEM 615.855469 1701187075.4309
MEM 615.855469 1701187075.6012
MEM 615.855469 1701187075.7724
MEM 615.855469 1701187075.9310
MEM 615.855469 1701187076.1016
MEM 615.855469 1701187076.2723
MEM 615.855469 1701187076.4431
MEM 615.855469 1701187076.6141
MEM 615.855469 1701187076.7862
MEM 615.855469 1701187076.9565
MEM 615.855469 1701187077.1254
MEM 615.855469 1701187077.2969
MEM 615.855469 1701187077.4680
MEM 615.855469 1701187077.6313
MEM 615.855469 1701187077.7986
MEM 615.855469 1701187077.9695
MEM 615.855469 1701187078.1406
MEM 615.855469 1701187078.3116
MEM 615.855469 1701187078.4856
MEM 615.855469 1701187078.6584
MEM 615.855469 1701187078.8303
MEM 615.855469 1701187079.0016
MEM 615.855469 1701187079.1732
MEM 615.855469 1701187079.3444
MEM 615.855469 1701187079.5152
MEM 615.855469 1701187079.6781
MEM 615.855469 1701187079.8488
MEM 615.855469 1701187080.0197
MEM 615.855469 1701187080.1741
MEM 615.855469 1701187080.3455
MEM 615.855469 1701187080.5166
MEM 615.855469 1701187080.6879
MEM 615.855469 1701187080.8592
MEM 615.855469 1701187081.0300
MEM 615.855469 1701187081.2006
MEM 615.855469 1701187081.3711
MEM 615.855469 1701187081.5413
MEM 615.855469 1701187081.7119
MEM 615.855469 1701187081.8828
MEM 615.855469 1701187082.0531
MEM 615.855469 1701187082.2236
MEM 615.855469 1701187082.3864
MEM 615.855469 1701187082.5568
MEM 615.855469 1701187082.7191
MEM 615.855469 1701187082.8859
MEM 615.855469 1701187083.0446
MEM 615.855469 1701187083.2155
MEM 615.855469 1701187083.3869
MEM 615.855469 1701187083.5584
MEM 615.855469 1701187083.7294
MEM 615.855469 1701187083.9005
MEM 615.855469 1701187084.0714
MEM 615.855469 1701187084.2295
MEM 615.855469 1701187084.3997
MEM 615.855469 1701187084.5616
MEM 615.855469 1701187084.7317
MEM 615.855469 1701187084.9019
MEM 615.855469 1701187085.0732
MEM 615.855469 1701187085.2441
MEM 615.855469 1701187085.4152
MEM 615.855469 1701187085.5863
MEM 615.855469 1701187085.7572
MEM 615.855469 1701187085.9276
MEM 615.855469 1701187086.0983
MEM 615.855469 1701187086.2689
MEM 615.855469 1701187086.4394
MEM 615.855469 1701187086.6105
MEM 615.855469 1701187086.7737
MEM 615.855469 1701187086.9441
MEM 615.855469 1701187087.1061
MEM 615.855469 1701187087.2640
MEM 615.855469 1701187087.4348
MEM 615.855469 1701187087.6055
MEM 615.855469 1701187087.7782
MEM 615.855469 1701187087.9502
MEM 615.855469 1701187088.1251
MEM 615.855469 1701187088.2887
MEM 615.855469 1701187088.4594
MEM 615.855469 1701187088.6300
MEM 615.855469 1701187088.8012
MEM 615.855469 1701187088.9716
MEM 615.855469 1701187089.1419
MEM 615.855469 1701187089.3119
MEM 615.855469 1701187089.4781
MEM 615.855469 1701187089.6488
MEM 615.855469 1701187089.8206
MEM 615.855469 1701187089.9920
MEM 615.855469 1701187090.1633
MEM 615.855469 1701187090.3346
MEM 615.855469 1701187090.5052
MEM 615.855469 1701187090.6641
MEM 615.855469 1701187090.8339
MEM 615.855469 1701187091.0008
MEM 615.855469 1701187091.1713
MEM 615.855469 1701187091.3428
MEM 615.855469 1701187091.5139
MEM 615.855469 1701187091.6802
MEM 615.855469 1701187091.8377
MEM 615.855469 1701187092.0046
MEM 615.855469 1701187092.1749
MEM 615.855469 1701187092.3455
MEM 615.855469 1701187092.5161
MEM 615.855469 1701187092.6826
MEM 615.855469 1701187092.8556
MEM 615.855469 1701187093.0265
MEM 615.855469 1701187093.1970
MEM 615.855469 1701187093.3670
MEM 615.855469 1701187093.5377
MEM 615.855469 1701187093.6967
MEM 615.855469 1701187093.8560
MEM 615.855469 1701187094.0250
MEM 615.867188 1701187094.1953
MEM 615.867188 1701187094.3645
MEM 615.867188 1701187094.5350
MEM 615.867188 1701187094.7062
MEM 615.867188 1701187094.8768
MEM 615.867188 1701187095.0469
MEM 615.867188 1701187095.2172
MEM 615.867188 1701187095.3795
MEM 615.867188 1701187095.5487
MEM 615.867188 1701187095.7106
MEM 615.867188 1701187095.8804
MEM 615.867188 1701187096.0513
MEM 615.867188 1701187096.2224
MEM 615.867188 1701187096.3921
MEM 615.867188 1701187096.5616
MEM 615.867188 1701187096.7310
MEM 615.867188 1701187096.8886
MEM 615.867188 1701187097.0581
MEM 615.867188 1701187097.2278
MEM 615.867188 1701187097.3973
MEM 615.867188 1701187097.5686
MEM 615.867188 1701187097.7273
MEM 615.867188 1701187097.8982
MEM 615.867188 1701187098.0686
MEM 615.867188 1701187098.2390
MEM 615.867188 1701187098.4091
MEM 615.867188 1701187098.5746
MEM 615.867188 1701187098.7404
MEM 615.867188 1701187098.9062
MEM 615.867188 1701187099.0637
MEM 615.867188 1701187099.2342
MEM 615.867188 1701187099.4050
MEM 615.867188 1701187099.5759
MEM 615.867188 1701187099.7349
MEM 615.867188 1701187099.9223
MEM 615.867188 1701187100.0936
MEM 615.867188 1701187100.2642
MEM 615.867188 1701187100.4345
MEM 615.867188 1701187100.6049
MEM 615.867188 1701187100.7686
MEM 615.867188 1701187100.9400
MEM 615.867188 1701187101.1105
MEM 615.867188 1701187101.2805
MEM 615.867188 1701187101.4421
MEM 615.867188 1701187101.6125
MEM 615.867188 1701187101.7668
MEM 615.867188 1701187101.9370
MEM 615.867188 1701187102.0988
MEM 615.867188 1701187102.2617
MEM 615.867188 1701187102.4327
MEM 615.867188 1701187102.6034
MEM 615.867188 1701187102.7534
MEM 615.867188 1701187102.9244
MEM 615.867188 1701187103.0956
MEM 615.867188 1701187103.2654
MEM 615.867188 1701187103.4360
MEM 615.867188 1701187103.6063
MEM 615.867188 1701187103.7762
MEM 615.867188 1701187103.9466
MEM 615.867188 1701187104.1174
MEM 615.867188 1701187104.2886
MEM 615.867188 1701187104.4599
MEM 615.867188 1701187104.6304
MEM 615.867188 1701187104.8009
MEM 615.867188 1701187104.9713
MEM 615.867188 1701187105.1422
MEM 615.867188 1701187105.3128
MEM 615.867188 1701187105.4859
MEM 615.867188 1701187105.6572
MEM 615.867188 1701187105.8201
MEM 615.867188 1701187105.9905
MEM 615.867188 1701187106.1533
MEM 615.867188 1701187106.3240
MEM 615.867188 1701187106.4945
MEM 615.867188 1701187106.6645
MEM 615.867188 1701187106.8346
MEM 615.867188 1701187107.0060
MEM 615.867188 1701187107.1773
MEM 615.867188 1701187107.3363
MEM 615.867188 1701187107.5076
MEM 615.867188 1701187107.6784
MEM 615.867188 1701187107.8453
MEM 615.867188 1701187108.0162
MEM 615.867188 1701187108.1873
MEM 615.867188 1701187108.3572
MEM 615.867188 1701187108.5105
MEM 615.867188 1701187108.6724
MEM 615.867188 1701187108.8433
MEM 615.867188 1701187109.0140
MEM 615.867188 1701187109.1846
MEM 615.867188 1701187109.3558
MEM 615.867188 1701187109.5270
MEM 615.867188 1701187109.6935
MEM 615.867188 1701187109.8641
MEM 615.867188 1701187110.0345
MEM 615.867188 1701187110.2079
MEM 615.867188 1701187110.3794
MEM 615.867188 1701187110.5505
MEM 615.867188 1701187110.7210
MEM 615.867188 1701187110.8916
MEM 615.867188 1701187111.0580
MEM 615.867188 1701187111.2287
MEM 615.867188 1701187111.3990
MEM 615.867188 1701187111.5698
MEM 615.867188 1701187111.7408
MEM 615.867188 1701187111.9035
MEM 615.867188 1701187112.0736
MEM 615.867188 1701187112.2438
MEM 615.867188 1701187112.4143
MEM 615.867188 1701187112.5845
MEM 615.867188 1701187112.7390
MEM 615.867188 1701187112.9096
MEM 615.867188 1701187113.0766
MEM 615.867188 1701187113.2459
MEM 615.867188 1701187113.4161
MEM 615.867188 1701187113.5866
MEM 615.867188 1701187113.7401
MEM 615.867188 1701187113.9098
MEM 615.867188 1701187114.0804
MEM 615.867188 1701187114.2466
MEM 615.867188 1701187114.4047
MEM 615.867188 1701187114.5736
MEM 615.867188 1701187114.7439
MEM 615.867188 1701187114.9163
MEM 615.867188 1701187115.0868
MEM 615.867188 1701187115.2572
MEM 615.867188 1701187115.4240
MEM 615.867188 1701187115.5900
MEM 615.867188 1701187115.7604
MEM 615.867188 1701187115.9272
MEM 615.867188 1701187116.0969
MEM 615.867188 1701187116.2669
MEM 615.867188 1701187116.4370
MEM 615.867188 1701187116.6038
MEM 615.867188 1701187116.7677
MEM 615.867188 1701187116.9381
MEM 615.867188 1701187117.1043
MEM 615.867188 1701187117.3084
MEM 615.867188 1701187117.4800
MEM 615.867188 1701187117.6459
MEM 615.867188 1701187117.8168
MEM 615.867188 1701187118.0911
MEM 615.867188 1701187118.2578
MEM 615.867188 1701187118.4169
MEM 615.867188 1701187118.5873
MEM 615.867188 1701187118.7501
MEM 615.867188 1701187118.9216
MEM 615.867188 1701187119.0806
MEM 615.867188 1701187119.2472
MEM 615.867188 1701187119.4166
MEM 615.867188 1701187119.5871
MEM 615.906250 1701187119.7588
MEM 615.906250 1701187119.9290
MEM 615.906250 1701187120.1001
MEM 615.906250 1701187120.2708
MEM 615.906250 1701187120.4287
MEM 615.906250 1701187120.6021
MEM 615.906250 1701187120.7601
MEM 615.906250 1701187120.9265
MEM 615.957031 1701187121.0826
MEM 615.957031 1701187121.2772
MEM 615.957031 1701187121.4487
MEM 615.957031 1701187121.6204
MEM 615.957031 1701187121.7925
MEM 615.957031 1701187121.9643
MEM 615.957031 1701187122.1308
MEM 615.957031 1701187122.3017
MEM 615.957031 1701187122.4723
MEM 615.957031 1701187122.6435
MEM 615.957031 1701187122.8112
MEM 615.957031 1701187122.9821
MEM 615.957031 1701187123.1537
MEM 615.957031 1701187123.3252
MEM 615.957031 1701187123.4963
MEM 615.957031 1701187123.6671
MEM 615.957031 1701187123.8344
MEM 615.957031 1701187123.9975
MEM 615.957031 1701187124.1685
MEM 615.957031 1701187124.3394
MEM 615.957031 1701187124.5106
MEM 615.957031 1701187124.6776
MEM 615.957031 1701187124.8490
MEM 615.957031 1701187125.0202
MEM 615.957031 1701187125.1906
MEM 615.957031 1701187125.3611
MEM 615.957031 1701187125.5318
MEM 615.957031 1701187125.7026
MEM 615.957031 1701187125.8737
MEM 615.957031 1701187126.0297
MEM 615.957031 1701187126.1987
MEM 615.957031 1701187126.3679
MEM 615.957031 1701187126.5381
MEM 615.957031 1701187126.7127
MEM 615.957031 1701187126.8835
MEM 615.957031 1701187127.0561
MEM 615.957031 1701187127.2307
MEM 615.957031 1701187127.3943
MEM 615.957031 1701187127.5627
MEM 615.957031 1701187127.7292
MEM 615.957031 1701187127.8997
MEM 615.957031 1701187128.0698
MEM 615.957031 1701187128.2408
MEM 615.957031 1701187128.4116
MEM 615.957031 1701187128.5828
MEM 615.957031 1701187128.7381
MEM 615.957031 1701187128.9098
MEM 615.957031 1701187129.0774
MEM 615.957031 1701187129.2488
MEM 615.957031 1701187129.4202
MEM 615.957031 1701187129.5919
MEM 615.957031 1701187129.7595
MEM 615.957031 1701187129.9313
MEM 615.957031 1701187130.1027
MEM 615.957031 1701187130.2655
MEM 615.957031 1701187130.4368
MEM 615.957031 1701187130.6082
MEM 615.957031 1701187130.7806
MEM 615.957031 1701187130.9524
MEM 615.957031 1701187131.1239
MEM 615.957031 1701187131.2791
MEM 615.957031 1701187131.4502
MEM 615.957031 1701187131.6206
MEM 615.957031 1701187131.7916
MEM 615.957031 1701187131.9625
MEM 615.957031 1701187132.1550
MEM 615.957031 1701187132.3290
MEM 615.957031 1701187132.4920
MEM 615.957031 1701187132.6554
MEM 615.957031 1701187132.8270
MEM 615.957031 1701187132.9982
MEM 615.957031 1701187133.1694
MEM 615.957031 1701187133.3406
MEM 615.957031 1701187133.4955
MEM 615.957031 1701187133.6632
MEM 615.957031 1701187133.8224
MEM 615.957031 1701187133.9943
MEM 615.957031 1701187134.1661
MEM 615.957031 1701187134.3379
MEM 615.957031 1701187134.5096
MEM 615.957031 1701187134.6808
MEM 615.957031 1701187134.8478
MEM 615.957031 1701187135.0190
MEM 615.957031 1701187135.1901
MEM 615.957031 1701187135.3609
MEM 615.957031 1701187135.5289
MEM 615.957031 1701187135.7007
MEM 615.957031 1701187135.8719
MEM 615.957031 1701187136.0426
MEM 615.957031 1701187136.2134
MEM 615.957031 1701187136.3849
MEM 615.957031 1701187136.5559
MEM 615.957031 1701187136.7258
MEM 615.957031 1701187136.8916
MEM 615.957031 1701187137.0484
MEM 615.957031 1701187137.2196
MEM 615.957031 1701187137.3899
MEM 615.957031 1701187137.5531
MEM 615.957031 1701187137.7239
MEM 615.957031 1701187137.8943
MEM 615.957031 1701187138.0654
MEM 615.957031 1701187138.2371
MEM 615.957031 1701187138.3918
MEM 615.957031 1701187138.5611
MEM 615.957031 1701187138.7202
MEM 615.957031 1701187138.8916
MEM 615.957031 1701187139.0634
MEM 615.957031 1701187139.2337
MEM 615.957031 1701187139.4048
MEM 615.957031 1701187139.5754
MEM 615.957031 1701187139.7423
MEM 615.957031 1701187139.8960
MEM 615.957031 1701187140.0670
MEM 615.957031 1701187140.2382
MEM 615.957031 1701187140.4094
MEM 615.957031 1701187140.5803
MEM 615.957031 1701187140.7516
MEM 615.957031 1701187140.9223
MEM 615.957031 1701187141.0931
MEM 615.957031 1701187141.2639
MEM 615.957031 1701187141.4348
MEM 615.957031 1701187141.6053
MEM 615.957031 1701187141.7791
MEM 615.957031 1701187141.9498
MEM 615.957031 1701187142.1208
MEM 615.957031 1701187142.2881
MEM 615.957031 1701187142.4542
MEM 615.957031 1701187142.6252
MEM 615.957031 1701187142.7958
MEM 615.957031 1701187142.9667
MEM 615.957031 1701187143.1376
MEM 615.957031 1701187143.3085
MEM 615.957031 1701187143.4794
MEM 615.957031 1701187143.6470
MEM 615.957031 1701187143.8050
MEM 615.957031 1701187143.9760
MEM 615.957031 1701187144.1473
MEM 615.957031 1701187144.3179
MEM 615.957031 1701187144.4882
MEM 615.957031 1701187144.6584
MEM 615.957031 1701187144.8284
MEM 615.957031 1701187144.9822
MEM 615.957031 1701187145.1532
MEM 615.957031 1701187145.3167
MEM 615.957031 1701187145.4877
MEM 615.957031 1701187145.6590
MEM 615.957031 1701187145.8217
MEM 615.957031 1701187145.9808
MEM 615.957031 1701187146.1510
MEM 615.957031 1701187146.3219
MEM 615.957031 1701187146.4939
MEM 615.957031 1701187146.6645
MEM 615.957031 1701187146.8313
MEM 615.957031 1701187147.0018
MEM 615.957031 1701187147.1604
MEM 615.957031 1701187147.3277
MEM 615.957031 1701187147.4983
MEM 615.957031 1701187147.6530
MEM 615.957031 1701187147.8224
MEM 615.957031 1701187147.9923
MEM 615.957031 1701187148.1635
MEM 615.957031 1701187148.3355
MEM 615.957031 1701187148.5068
MEM 615.957031 1701187148.6850
MEM 615.957031 1701187148.8562
MEM 615.957031 1701187149.0275
MEM 615.957031 1701187149.1988
MEM 615.957031 1701187149.3700
MEM 615.957031 1701187149.5409
MEM 615.957031 1701187149.7129
MEM 615.957031 1701187149.8678
MEM 615.957031 1701187150.0380
MEM 615.957031 1701187150.2032
MEM 615.957031 1701187150.3725
MEM 615.957031 1701187150.5435
MEM 615.957031 1701187150.7130
MEM 615.957031 1701187150.8819
MEM 615.957031 1701187151.0513
MEM 615.957031 1701187151.2209
MEM 615.957031 1701187151.3923
MEM 615.957031 1701187151.5637
MEM 615.957031 1701187151.7252
MEM 615.957031 1701187151.8959
MEM 615.957031 1701187152.0671
MEM 615.957031 1701187152.2396
MEM 615.957031 1701187152.4236
MEM 615.957031 1701187152.5929
MEM 615.957031 1701187152.7628
MEM 615.957031 1701187152.9320
MEM 615.957031 1701187153.1000
MEM 615.957031 1701187153.2762
MEM 615.957031 1701187153.4453
MEM 615.957031 1701187153.6169
MEM 615.957031 1701187153.7910
MEM 615.957031 1701187153.9623
MEM 615.957031 1701187154.1334
MEM 615.957031 1701187154.2925
MEM 615.957031 1701187154.4635
MEM 615.957031 1701187154.6310
MEM 615.957031 1701187154.8023
MEM 615.957031 1701187154.9736
MEM 615.957031 1701187155.1448
MEM 615.957031 1701187155.2998
MEM 615.957031 1701187155.4710
MEM 615.957031 1701187155.6423
MEM 615.957031 1701187155.8093
MEM 615.957031 1701187155.9817
MEM 615.957031 1701187156.1531
MEM 615.957031 1701187156.3204
MEM 615.957031 1701187156.4921
MEM 615.957031 1701187156.6630
MEM 615.957031 1701187156.8337
MEM 615.957031 1701187157.0045
MEM 615.957031 1701187157.1670
MEM 615.957031 1701187157.3377
MEM 615.957031 1701187157.4928
MEM 615.957031 1701187157.6480
MEM 615.957031 1701187157.8197
MEM 615.957031 1701187157.9903
MEM 615.957031 1701187158.1613
MEM 615.957031 1701187158.3322
MEM 615.957031 1701187158.5027
MEM 615.957031 1701187158.6734
MEM 615.957031 1701187158.8447
MEM 615.957031 1701187159.0156
MEM 615.957031 1701187159.1852
MEM 615.957031 1701187159.3554
MEM 615.957031 1701187159.5259
MEM 615.957031 1701187159.6965
MEM 615.957031 1701187159.8676
MEM 615.957031 1701187160.0342
MEM 615.957031 1701187160.2013
MEM 615.957031 1701187160.3559
MEM 615.957031 1701187160.5266
MEM 615.957031 1701187160.6988
MEM 615.957031 1701187160.8695
MEM 615.957031 1701187161.0409
MEM 615.957031 1701187161.2106
MEM 615.957031 1701187161.3814
MEM 615.957031 1701187161.5408
MEM 615.957031 1701187161.7106
MEM 615.957031 1701187161.8817
MEM 615.957031 1701187162.0489
MEM 615.957031 1701187162.2156
MEM 615.957031 1701187162.3707
MEM 615.957031 1701187162.5416
MEM 615.957031 1701187162.7126
MEM 615.957031 1701187162.8837
MEM 615.957031 1701187163.0545
MEM 615.957031 1701187163.2256
MEM 615.957031 1701187163.3964
MEM 615.957031 1701187163.5667
MEM 615.957031 1701187163.7371
MEM 615.957031 1701187163.9036
MEM 615.957031 1701187164.0749
MEM 615.957031 1701187164.2461
MEM 615.957031 1701187164.4176
MEM 615.957031 1701187164.5848
MEM 615.957031 1701187164.7403
MEM 615.957031 1701187164.9112
MEM 615.957031 1701187165.1101
MEM 615.957031 1701187165.2816
MEM 615.957031 1701187165.4537
MEM 615.957031 1701187165.6251
MEM 615.957031 1701187165.8206
MEM 615.957031 1701187165.9906
MEM 615.957031 1701187166.2401
MEM 615.957031 1701187166.4105
MEM 615.957031 1701187166.5689
MEM 615.957031 1701187166.7239
MEM 615.957031 1701187166.8956
MEM 615.957031 1701187167.0700
MEM 615.957031 1701187167.2426
MEM 615.957031 1701187167.4141
MEM 615.957031 1701187167.5891
MEM 615.957031 1701187167.7756
MEM 615.957031 1701187167.9445
MEM 615.957031 1701187168.1142
MEM 615.957031 1701187168.2850
MEM 615.957031 1701187168.4552
MEM 615.957031 1701187168.6266
MEM 615.957031 1701187168.7968
MEM 615.957031 1701187168.9664
MEM 615.957031 1701187169.1374
MEM 615.957031 1701187169.3082
MEM 615.957031 1701187169.4788
MEM 615.957031 1701187169.6491
MEM 615.957031 1701187169.8198
MEM 615.957031 1701187169.9856
MEM 615.957031 1701187170.1554
MEM 615.957031 1701187170.3272
MEM 615.957031 1701187170.4988
MEM 615.957031 1701187170.6681
MEM 615.957031 1701187170.8352
MEM 615.957031 1701187171.0081
MEM 615.957031 1701187171.1805
MEM 615.957031 1701187171.3439
MEM 615.957031 1701187171.5146
MEM 615.957031 1701187171.6875
MEM 615.957031 1701187171.8430
MEM 615.957031 1701187172.0101
MEM 615.957031 1701187172.1815
MEM 615.957031 1701187172.3528
MEM 615.957031 1701187172.5240
MEM 615.957031 1701187172.6952
MEM 615.957031 1701187172.8662
MEM 615.957031 1701187173.0374
MEM 615.957031 1701187173.2086
MEM 615.957031 1701187173.3803
MEM 615.957031 1701187173.5520
MEM 615.957031 1701187173.7357
MEM 615.957031 1701187173.8898
MEM 615.957031 1701187174.0559
MEM 615.957031 1701187174.2275
MEM 615.957031 1701187174.3971
MEM 615.957031 1701187174.5672
MEM 615.957031 1701187174.7345
MEM 615.957031 1701187174.9063
MEM 615.957031 1701187175.0780
MEM 615.957031 1701187175.2496
MEM 615.957031 1701187175.4206
MEM 615.957031 1701187175.5919
MEM 615.957031 1701187175.7591
MEM 615.957031 1701187175.9339
MEM 615.957031 1701187176.1051
MEM 615.957031 1701187176.2754
MEM 615.957031 1701187176.4472
MEM 615.957031 1701187176.6142
MEM 615.957031 1701187176.7852
MEM 615.957031 1701187176.9562
MEM 615.957031 1701187177.1235
MEM 615.957031 1701187177.2913
MEM 615.957031 1701187177.4624
MEM 615.957031 1701187177.6334
MEM 615.957031 1701187177.8044
MEM 615.957031 1701187177.9761
MEM 615.957031 1701187178.1440
MEM 615.957031 1701187178.3144
MEM 615.957031 1701187178.4850
MEM 615.957031 1701187178.6583
MEM 615.957031 1701187178.8287
MEM 615.957031 1701187178.9994
MEM 615.957031 1701187179.1701
MEM 615.957031 1701187179.3408
MEM 615.957031 1701187179.5124
MEM 615.957031 1701187179.6828
MEM 615.957031 1701187179.8419
MEM 615.957031 1701187180.0129
MEM 615.957031 1701187180.1833
MEM 615.957031 1701187180.3541
MEM 615.957031 1701187180.5251
MEM 615.957031 1701187180.6920
MEM 615.957031 1701187180.8626
MEM 615.957031 1701187181.0251
MEM 615.957031 1701187181.1919
MEM 615.957031 1701187181.3629
MEM 615.957031 1701187181.5339
MEM 615.957031 1701187181.7040
MEM 615.957031 1701187181.8584
MEM 615.957031 1701187182.0257
MEM 615.957031 1701187182.1966
MEM 615.957031 1701187182.3679
MEM 615.957031 1701187182.5388
MEM 615.957031 1701187182.7104
MEM 615.957031 1701187182.8813
MEM 615.957031 1701187183.0522
MEM 615.957031 1701187183.2228
MEM 615.957031 1701187183.3928
MEM 615.957031 1701187183.5628
MEM 615.957031 1701187183.7333
MEM 615.957031 1701187183.9042
MEM 615.957031 1701187184.0750
MEM 615.957031 1701187184.2456
MEM 615.957031 1701187184.4165
MEM 615.957031 1701187184.5881
MEM 615.957031 1701187184.7594
MEM 615.957031 1701187184.9310
MEM 615.957031 1701187185.0977
MEM 615.957031 1701187185.2686
MEM 615.957031 1701187185.4392
MEM 615.957031 1701187185.6095
MEM 615.957031 1701187185.7630
MEM 615.957031 1701187185.9338
MEM 615.957031 1701187186.1038
MEM 615.957031 1701187186.2619
MEM 615.957031 1701187186.4323
MEM 615.957031 1701187186.6023
MEM 615.957031 1701187186.7570
MEM 615.957031 1701187186.9275
MEM 615.957031 1701187187.0819
MEM 615.957031 1701187187.2485
MEM 615.957031 1701187187.4160
MEM 615.957031 1701187187.5875
MEM 615.957031 1701187187.7590
MEM 615.957031 1701187187.9271
MEM 615.957031 1701187188.0935
MEM 615.957031 1701187188.2602
MEM 615.957031 1701187188.4306
MEM 615.957031 1701187188.6020
MEM 615.957031 1701187188.7687
MEM 615.957031 1701187188.9395
MEM 615.957031 1701187189.1099
MEM 615.957031 1701187189.2817
MEM 615.957031 1701187189.4534
MEM 615.957031 1701187189.6240
MEM 615.957031 1701187189.7950
MEM 615.957031 1701187189.9666
MEM 615.957031 1701187190.1339
MEM 615.957031 1701187190.3055
MEM 615.957031 1701187190.4672
MEM 615.957031 1701187190.6396
MEM 615.957031 1701187190.8058
MEM 615.957031 1701187190.9765
MEM 615.957031 1701187191.1478
MEM 615.957031 1701187191.3191
MEM 615.957031 1701187191.4784
MEM 615.957031 1701187191.6492
MEM 615.957031 1701187191.8200
MEM 615.957031 1701187191.9748
MEM 615.957031 1701187192.1414
MEM 615.957031 1701187192.3122
MEM 615.957031 1701187192.4832
MEM 615.957031 1701187192.6545
MEM 615.957031 1701187192.8206
MEM 615.957031 1701187192.9909
MEM 615.957031 1701187193.1624
MEM 615.957031 1701187193.3338
MEM 615.957031 1701187193.5047
MEM 615.957031 1701187193.6764
MEM 615.957031 1701187193.8471
MEM 615.957031 1701187194.0072
MEM 615.957031 1701187194.1777
MEM 615.957031 1701187194.3494
MEM 615.957031 1701187194.5210
MEM 615.957031 1701187194.6924
MEM 615.957031 1701187194.8635
MEM 615.957031 1701187195.0344
MEM 615.957031 1701187195.1927
MEM 615.957031 1701187195.3540
MEM 615.957031 1701187195.5213
MEM 615.957031 1701187195.6923
MEM 615.957031 1701187195.8632
MEM 615.957031 1701187196.0347
MEM 615.957031 1701187196.2052
MEM 615.957031 1701187196.3771
MEM 615.957031 1701187196.5481
MEM 615.957031 1701187196.7191
MEM 615.957031 1701187196.8902
MEM 615.957031 1701187197.0636
MEM 615.957031 1701187197.2343
MEM 615.957031 1701187197.4049
MEM 615.957031 1701187197.5721
MEM 615.957031 1701187197.7433
MEM 615.957031 1701187197.9020
MEM 615.957031 1701187198.0727
MEM 615.957031 1701187198.2438
MEM 615.957031 1701187198.4151
MEM 615.957031 1701187198.5871
