CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run.py
MEM 614.058594 1701175153.3053
MEM 614.058594 1701175153.4389
MEM 614.058594 1701175153.5723
MEM 614.058594 1701175153.7056
MEM 614.058594 1701175153.8676
MEM 614.058594 1701175154.0052
MEM 614.058594 1701175154.1889
MEM 614.058594 1701175154.3231
MEM 614.058594 1701175154.4563
MEM 614.058594 1701175154.5895
MEM 614.058594 1701175154.7231
MEM 614.058594 1701175154.8569
MEM 614.058594 1701175154.9927
MEM 614.058594 1701175155.1290
MEM 614.058594 1701175155.2652
MEM 614.058594 1701175155.4010
MEM 614.058594 1701175155.5382
MEM 614.058594 1701175155.6731
MEM 614.058594 1701175155.8074
MEM 614.058594 1701175155.9417
MEM 614.058594 1701175156.0766
MEM 614.058594 1701175156.2106
MEM 614.058594 1701175156.3439
MEM 614.058594 1701175156.4778
MEM 614.058594 1701175156.6110
MEM 614.058594 1701175156.7444
MEM 614.058594 1701175156.8772
MEM 614.058594 1701175157.0098
MEM 614.058594 1701175157.1455
MEM 614.058594 1701175157.2789
MEM 614.058594 1701175157.4118
MEM 614.058594 1701175157.5457
MEM 614.058594 1701175157.6791
MEM 614.058594 1701175157.8128
MEM 614.058594 1701175157.9462
MEM 614.058594 1701175158.0797
MEM 614.058594 1701175158.2128
MEM 614.058594 1701175158.3468
MEM 614.058594 1701175158.4799
MEM 614.058594 1701175158.6141
MEM 614.058594 1701175158.7481
MEM 614.058594 1701175158.8821
MEM 614.058594 1701175159.0155
MEM 614.058594 1701175159.1487
MEM 614.058594 1701175159.2819
MEM 614.058594 1701175159.4152
MEM 614.058594 1701175159.5482
MEM 614.058594 1701175159.6813
MEM 614.058594 1701175159.8146
MEM 614.058594 1701175159.9476
MEM 614.058594 1701175160.0808
MEM 614.058594 1701175160.2152
MEM 614.058594 1701175160.3490
MEM 614.058594 1701175160.4826
MEM 614.058594 1701175160.6162
MEM 614.058594 1701175160.7504
MEM 614.058594 1701175160.8836
MEM 614.058594 1701175161.0164
MEM 614.058594 1701175161.1495
MEM 614.058594 1701175161.2822
MEM 614.058594 1701175161.4153
MEM 614.058594 1701175161.5486
MEM 614.058594 1701175161.6820
MEM 614.058594 1701175161.8167
MEM 614.058594 1701175161.9501
MEM 614.058594 1701175162.0840
MEM 614.058594 1701175162.2168
MEM 614.058594 1701175162.3498
MEM 614.058594 1701175162.4832
MEM 614.058594 1701175162.6162
MEM 614.058594 1701175162.7493
MEM 614.058594 1701175162.8827
MEM 614.058594 1701175163.0162
MEM 614.058594 1701175163.1488
MEM 614.058594 1701175163.2810
MEM 614.058594 1701175163.4162
MEM 614.058594 1701175163.5497
MEM 614.058594 1701175163.6824
MEM 614.058594 1701175163.8154
MEM 614.058594 1701175163.9484
MEM 614.058594 1701175164.0817
MEM 614.058594 1701175164.2149
MEM 614.058594 1701175164.3478
MEM 614.058594 1701175164.4807
MEM 614.058594 1701175164.6138
MEM 614.058594 1701175164.7471
MEM 614.058594 1701175164.8812
MEM 614.058594 1701175165.0152
MEM 614.058594 1701175165.1485
MEM 614.058594 1701175165.2817
MEM 614.058594 1701175165.4148
MEM 614.058594 1701175165.5486
MEM 614.058594 1701175165.6813
MEM 614.058594 1701175165.8145
MEM 614.058594 1701175165.9470
MEM 614.058594 1701175166.0799
MEM 614.058594 1701175166.2129
MEM 614.058594 1701175166.3461
MEM 614.058594 1701175166.4809
MEM 614.058594 1701175166.6146
MEM 614.058594 1701175166.7479
MEM 614.058594 1701175166.8818
MEM 614.058594 1701175167.0151
MEM 614.058594 1701175167.1483
MEM 614.058594 1701175167.2809
MEM 614.058594 1701175167.4138
MEM 614.058594 1701175167.5465
MEM 614.058594 1701175167.6796
MEM 614.058594 1701175167.8123
MEM 614.058594 1701175167.9460
MEM 614.058594 1701175168.0802
MEM 614.058594 1701175168.2139
MEM 614.058594 1701175168.3473
MEM 614.058594 1701175168.4806
MEM 614.058594 1701175168.6139
MEM 614.058594 1701175168.7470
MEM 614.058594 1701175168.8801
MEM 614.058594 1701175169.0132
MEM 614.058594 1701175169.1463
MEM 614.058594 1701175169.2793
MEM 614.058594 1701175169.4124
MEM 614.058594 1701175169.5437
MEM 614.058594 1701175169.6785
MEM 614.058594 1701175169.8120
MEM 614.058594 1701175169.9450
MEM 614.058594 1701175170.0783
MEM 614.058594 1701175170.2118
MEM 614.058594 1701175170.3451
MEM 614.058594 1701175170.4784
MEM 614.058594 1701175170.6119
MEM 614.058594 1701175170.7453
MEM 614.058594 1701175170.8790
MEM 614.058594 1701175171.0124
MEM 614.058594 1701175171.1450
MEM 614.058594 1701175171.2798
MEM 614.058594 1701175171.4131
MEM 614.058594 1701175171.5466
MEM 614.058594 1701175171.6804
MEM 614.058594 1701175171.8139
MEM 614.058594 1701175171.9471
MEM 614.058594 1701175172.0802
MEM 614.058594 1701175172.2133
MEM 614.058594 1701175172.3468
MEM 614.058594 1701175172.4802
MEM 614.058594 1701175172.6135
MEM 614.058594 1701175172.7483
MEM 614.058594 1701175172.8824
MEM 614.058594 1701175173.0163
MEM 614.058594 1701175173.1496
MEM 614.058594 1701175173.2825
MEM 614.058594 1701175173.4154
MEM 614.058594 1701175173.5486
MEM 614.058594 1701175173.6816
MEM 614.058594 1701175173.8148
MEM 614.058594 1701175173.9479
MEM 614.058594 1701175174.0806
MEM 614.058594 1701175174.2143
MEM 614.058594 1701175174.3495
MEM 614.058594 1701175174.4831
MEM 614.058594 1701175174.6167
MEM 614.058594 1701175174.7504
MEM 614.058594 1701175174.8842
MEM 614.058594 1701175175.0183
MEM 614.058594 1701175175.1520
MEM 614.058594 1701175175.2859
MEM 614.058594 1701175175.4197
MEM 614.058594 1701175175.5523
MEM 614.058594 1701175175.6856
MEM 614.058594 1701175175.8173
MEM 614.058594 1701175175.9521
MEM 614.058594 1701175176.0858
MEM 614.058594 1701175176.2185
MEM 614.058594 1701175176.3518
MEM 614.058594 1701175176.4851
MEM 614.058594 1701175176.6188
MEM 614.058594 1701175176.7522
MEM 614.058594 1701175176.8855
MEM 614.058594 1701175177.0188
MEM 614.058594 1701175177.1525
MEM 614.058594 1701175177.2859
MEM 614.058594 1701175177.4189
MEM 614.058594 1701175177.5540
MEM 614.058594 1701175177.6883
MEM 614.058594 1701175177.8226
MEM 614.058594 1701175177.9560
MEM 614.058594 1701175178.0886
MEM 614.058594 1701175178.2215
MEM 614.058594 1701175178.3543
MEM 614.058594 1701175178.4875
MEM 614.058594 1701175178.6205
MEM 614.058594 1701175178.7535
MEM 614.058594 1701175178.8860
MEM 614.058594 1701175179.0213
MEM 614.058594 1701175179.1549
MEM 614.058594 1701175179.2883
MEM 614.058594 1701175179.4209
MEM 614.058594 1701175179.5543
MEM 614.058594 1701175179.6875
MEM 614.058594 1701175179.8207
MEM 614.058594 1701175179.9534
MEM 614.058594 1701175180.0874
MEM 614.058594 1701175180.2206
MEM 614.058594 1701175180.3533
MEM 614.058594 1701175180.4852
MEM 614.058594 1701175180.6200
MEM 614.058594 1701175180.7526
MEM 614.058594 1701175180.8859
MEM 614.058594 1701175181.0191
MEM 614.058594 1701175181.1523
MEM 614.058594 1701175181.2853
MEM 614.058594 1701175181.4184
MEM 614.058594 1701175181.5516
MEM 614.058594 1701175181.6848
MEM 614.058594 1701175181.8176
MEM 614.058594 1701175181.9502
MEM 614.058594 1701175182.0835
MEM 614.058594 1701175182.2188
MEM 614.058594 1701175182.3520
MEM 614.058594 1701175182.4856
MEM 614.058594 1701175182.6193
MEM 614.058594 1701175182.7523
MEM 614.058594 1701175182.8850
MEM 614.058594 1701175183.0184
MEM 614.058594 1701175183.1520
MEM 614.058594 1701175183.2851
MEM 614.058594 1701175183.4179
MEM 614.058594 1701175183.5508
MEM 614.058594 1701175183.6817
MEM 614.058594 1701175183.8167
MEM 614.058594 1701175183.9499
MEM 614.058594 1701175184.0834
MEM 614.058594 1701175184.2166
MEM 614.058594 1701175184.3505
MEM 614.058594 1701175184.4838
MEM 614.058594 1701175184.6175
MEM 614.058594 1701175184.7509
MEM 614.058594 1701175184.8841
MEM 614.058594 1701175185.0176
MEM 614.058594 1701175185.1508
MEM 614.058594 1701175185.2873
MEM 614.058594 1701175185.4239
MEM 614.058594 1701175185.5600
MEM 614.058594 1701175185.6941
MEM 614.058594 1701175185.8274
MEM 614.058594 1701175185.9617
MEM 614.058594 1701175186.0956
MEM 614.058594 1701175186.2296
MEM 614.058594 1701175186.3634
MEM 614.058594 1701175186.4974
MEM 614.058594 1701175186.6310
MEM 614.058594 1701175186.7647
MEM 614.058594 1701175186.8996
MEM 614.058594 1701175187.0337
MEM 614.058594 1701175187.1672
MEM 614.058594 1701175187.3009
MEM 614.058594 1701175187.4340
MEM 614.058594 1701175187.5668
MEM 614.058594 1701175187.6990
MEM 614.058594 1701175187.8319
MEM 614.058594 1701175187.9650
MEM 614.058594 1701175188.0979
MEM 614.058594 1701175188.2311
MEM 614.058594 1701175188.3643
MEM 614.058594 1701175188.4992
MEM 614.058594 1701175188.6324
MEM 614.058594 1701175188.7657
MEM 614.058594 1701175188.8989
MEM 614.058594 1701175189.0317
MEM 614.058594 1701175189.1645
MEM 614.058594 1701175189.2977
MEM 614.058594 1701175189.4305
MEM 614.058594 1701175189.5631
MEM 614.058594 1701175189.6969
MEM 614.058594 1701175189.8296
MEM 614.058594 1701175189.9613
MEM 614.058594 1701175190.0954
MEM 614.058594 1701175190.2281
MEM 614.058594 1701175190.3610
MEM 614.058594 1701175190.4938
MEM 614.058594 1701175190.6268
MEM 614.058594 1701175190.7590
MEM 614.058594 1701175190.8920
MEM 614.058594 1701175191.0248
MEM 614.058594 1701175191.1585
MEM 614.058594 1701175191.2914
MEM 614.058594 1701175191.4242
MEM 614.058594 1701175191.5577
MEM 614.058594 1701175191.6918
MEM 614.058594 1701175191.8246
MEM 614.058594 1701175191.9578
MEM 614.058594 1701175192.0922
MEM 614.058594 1701175192.2249
MEM 614.058594 1701175192.3579
MEM 614.058594 1701175192.4907
MEM 614.058594 1701175192.6237
MEM 614.058594 1701175192.7566
MEM 614.058594 1701175192.8896
MEM 614.058594 1701175193.0227
MEM 614.058594 1701175193.1580
MEM 614.058594 1701175193.2916
MEM 614.058594 1701175193.4248
MEM 614.058594 1701175193.5582
MEM 614.058594 1701175193.6917
MEM 614.058594 1701175193.8249
MEM 614.058594 1701175193.9579
MEM 614.058594 1701175194.0910
MEM 614.058594 1701175194.2238
MEM 614.058594 1701175194.3570
MEM 614.058594 1701175194.4906
MEM 614.058594 1701175194.6238
MEM 614.058594 1701175194.7583
MEM 614.058594 1701175194.8917
MEM 614.058594 1701175195.0250
MEM 614.058594 1701175195.1588
MEM 614.058594 1701175195.2920
MEM 614.058594 1701175195.4254
MEM 614.058594 1701175195.5583
MEM 614.058594 1701175195.6913
MEM 614.058594 1701175195.8243
MEM 614.058594 1701175195.9575
MEM 614.058594 1701175196.0908
MEM 614.058594 1701175196.2231
MEM 614.058594 1701175196.3577
MEM 614.058594 1701175196.4909
MEM 614.058594 1701175196.6241
MEM 614.058594 1701175196.7572
MEM 614.058594 1701175196.8905
MEM 614.058594 1701175197.0250
MEM 614.058594 1701175197.1584
MEM 614.058594 1701175197.2914
MEM 614.058594 1701175197.4246
MEM 614.058594 1701175197.5570
MEM 614.058594 1701175197.6901
MEM 614.058594 1701175197.8226
MEM 614.058594 1701175197.9574
MEM 614.058594 1701175198.0909
MEM 614.058594 1701175198.2244
MEM 614.058594 1701175198.3576
MEM 614.058594 1701175198.4911
MEM 614.058594 1701175198.6243
MEM 614.058594 1701175198.7574
MEM 614.058594 1701175198.8906
MEM 614.058594 1701175199.0237
MEM 614.058594 1701175199.1574
MEM 614.058594 1701175199.2906
MEM 614.058594 1701175199.4256
MEM 614.058594 1701175199.5604
MEM 614.058594 1701175199.6937
MEM 614.058594 1701175199.8270
MEM 614.058594 1701175199.9602
MEM 614.058594 1701175200.0932
MEM 614.058594 1701175200.2264
MEM 614.058594 1701175200.3597
MEM 614.058594 1701175200.4928
MEM 614.058594 1701175200.6259
MEM 614.058594 1701175200.7591
MEM 614.058594 1701175200.8921
MEM 614.058594 1701175201.0272
MEM 614.058594 1701175201.1605
MEM 614.058594 1701175201.2938
MEM 614.058594 1701175201.4273
MEM 614.058594 1701175201.5611
MEM 614.058594 1701175201.6944
MEM 614.058594 1701175201.8276
MEM 614.058594 1701175201.9613
MEM 614.058594 1701175202.0945
MEM 614.058594 1701175202.2271
MEM 614.058594 1701175202.3601
MEM 614.058594 1701175202.4923
MEM 614.058594 1701175202.6271
MEM 614.058594 1701175202.7612
MEM 614.058594 1701175202.8941
MEM 614.058594 1701175203.0276
MEM 614.058594 1701175203.1608
MEM 614.058594 1701175203.2951
MEM 614.058594 1701175203.4284
MEM 614.058594 1701175203.5620
MEM 614.058594 1701175203.6954
MEM 614.058594 1701175203.8290
MEM 614.058594 1701175203.9624
MEM 614.058594 1701175204.0952
MEM 614.058594 1701175204.2301
MEM 614.058594 1701175204.3639
MEM 614.058594 1701175204.4975
MEM 614.058594 1701175204.6305
MEM 614.058594 1701175204.7635
MEM 614.058594 1701175204.8959
MEM 614.058594 1701175205.0292
MEM 614.058594 1701175205.1624
MEM 614.058594 1701175205.2957
MEM 614.058594 1701175205.4285
MEM 614.058594 1701175205.5612
MEM 614.058594 1701175205.6961
MEM 614.058594 1701175205.8296
MEM 614.058594 1701175205.9625
MEM 614.058594 1701175206.0958
MEM 614.058594 1701175206.2291
MEM 614.058594 1701175206.3618
MEM 614.058594 1701175206.4947
MEM 614.058594 1701175206.6282
MEM 614.058594 1701175206.8315
MEM 614.058594 1701175207.0148
MEM 614.058594 1701175207.1595
MEM 614.058594 1701175207.2931
MEM 614.058594 1701175207.4268
MEM 614.058594 1701175207.5604
MEM 614.058594 1701175207.6942
MEM 614.058594 1701175207.8278
MEM 614.058594 1701175207.9610
MEM 614.058594 1701175208.0944
MEM 614.058594 1701175208.2284
MEM 614.058594 1701175208.3622
MEM 614.058594 1701175208.4957
MEM 614.058594 1701175208.6296
MEM 614.058594 1701175208.7638
MEM 614.058594 1701175208.8976
MEM 614.058594 1701175209.0311
MEM 614.058594 1701175209.1648
MEM 614.058594 1701175209.2986
MEM 614.058594 1701175209.4328
MEM 614.058594 1701175209.5663
MEM 614.058594 1701175209.6998
MEM 614.058594 1701175209.8331
MEM 614.058594 1701175209.9665
MEM 614.058594 1701175210.0998
MEM 614.058594 1701175210.2335
MEM 614.058594 1701175210.3681
MEM 614.058594 1701175210.5015
MEM 614.058594 1701175210.6358
MEM 614.058594 1701175210.7697
MEM 614.058594 1701175210.9042
MEM 614.058594 1701175211.0380
MEM 614.058594 1701175211.1719
MEM 614.058594 1701175211.3058
MEM 614.058594 1701175211.4405
MEM 614.058594 1701175211.5742
MEM 614.058594 1701175211.7089
MEM 614.058594 1701175211.8430
MEM 614.058594 1701175211.9784
MEM 614.058594 1701175212.1117
MEM 614.058594 1701175212.2453
MEM 614.058594 1701175212.3788
MEM 614.058594 1701175212.5127
MEM 614.058594 1701175212.6462
MEM 614.058594 1701175212.7800
MEM 614.058594 1701175212.9139
MEM 614.058594 1701175213.0480
MEM 614.058594 1701175213.1820
MEM 614.058594 1701175213.3167
MEM 614.058594 1701175213.4508
MEM 614.058594 1701175213.5846
MEM 614.058594 1701175213.7184
MEM 614.058594 1701175213.8528
MEM 614.058594 1701175213.9867
MEM 614.058594 1701175214.1206
MEM 614.058594 1701175214.2549
MEM 614.058594 1701175214.3889
MEM 614.058594 1701175214.5228
MEM 614.058594 1701175214.6559
MEM 614.058594 1701175214.7896
MEM 614.058594 1701175214.9238
MEM 614.058594 1701175215.0580
MEM 614.058594 1701175215.1919
MEM 614.058594 1701175215.3257
MEM 614.058594 1701175215.4598
MEM 614.058594 1701175215.5957
MEM 614.058594 1701175215.7322
MEM 614.058594 1701175215.8675
MEM 614.058594 1701175216.0028
MEM 614.058594 1701175216.1377
MEM 614.058594 1701175216.2731
MEM 614.058594 1701175216.4083
MEM 614.058594 1701175216.5434
MEM 614.058594 1701175216.6796
MEM 614.058594 1701175216.8151
MEM 614.058594 1701175216.9500
MEM 614.058594 1701175217.0846
MEM 614.058594 1701175217.2190
MEM 614.058594 1701175217.3537
MEM 614.058594 1701175217.4880
MEM 614.058594 1701175217.6222
MEM 614.058594 1701175217.7570
MEM 614.058594 1701175217.8923
MEM 614.058594 1701175218.0272
MEM 614.058594 1701175218.1623
MEM 614.058594 1701175218.2977
MEM 614.058594 1701175218.4327
MEM 614.058594 1701175218.5677
MEM 614.058594 1701175218.7024
MEM 614.058594 1701175218.8375
MEM 614.058594 1701175218.9733
MEM 614.058594 1701175219.1087
MEM 614.058594 1701175219.2431
MEM 614.058594 1701175219.3772
MEM 614.058594 1701175219.5115
MEM 614.058594 1701175219.6455
MEM 614.058594 1701175219.7798
MEM 614.058594 1701175219.9146
MEM 614.058594 1701175220.0488
MEM 614.058594 1701175220.1840
MEM 614.058594 1701175220.3193
MEM 614.058594 1701175220.4537
MEM 614.058594 1701175220.5886
MEM 614.058594 1701175220.7231
MEM 614.058594 1701175220.8578
MEM 614.058594 1701175220.9928
MEM 614.058594 1701175221.1276
MEM 614.058594 1701175221.2621
MEM 614.058594 1701175221.3973
MEM 614.058594 1701175221.5335
MEM 614.058594 1701175221.6688
MEM 614.058594 1701175221.8037
MEM 614.058594 1701175221.9388
MEM 614.058594 1701175222.0730
MEM 614.058594 1701175222.2072
MEM 614.058594 1701175222.3419
MEM 614.058594 1701175222.4764
MEM 614.058594 1701175222.6109
MEM 614.058594 1701175222.7462
MEM 614.058594 1701175222.8810
MEM 614.058594 1701175223.0166
MEM 614.058594 1701175223.1512
MEM 614.058594 1701175223.2861
MEM 614.058594 1701175223.4205
MEM 614.058594 1701175223.5553
MEM 614.058594 1701175223.6906
MEM 614.058594 1701175223.8256
MEM 614.058594 1701175223.9615
MEM 614.058594 1701175224.0962
MEM 614.058594 1701175224.2300
MEM 614.058594 1701175224.3641
MEM 614.058594 1701175224.4979
MEM 614.058594 1701175224.6330
MEM 614.058594 1701175224.7671
MEM 614.058594 1701175224.9011
MEM 614.058594 1701175225.0365
MEM 614.058594 1701175225.1721
MEM 614.058594 1701175225.3069
MEM 614.058594 1701175225.4412
MEM 614.058594 1701175225.5749
MEM 614.058594 1701175225.7099
MEM 614.058594 1701175225.8441
MEM 614.058594 1701175225.9792
MEM 614.058594 1701175226.1143
MEM 614.058594 1701175226.2498
MEM 614.058594 1701175226.3852
MEM 614.058594 1701175226.5196
MEM 614.058594 1701175226.6537
MEM 614.058594 1701175226.7871
MEM 614.058594 1701175226.9216
MEM 614.058594 1701175227.0566
MEM 614.058594 1701175227.1910
MEM 614.058594 1701175227.3255
MEM 614.058594 1701175227.4601
MEM 614.058594 1701175227.5946
MEM 614.058594 1701175227.7310
MEM 614.058594 1701175227.8658
MEM 614.058594 1701175228.0013
MEM 614.058594 1701175228.1359
MEM 614.058594 1701175228.2702
MEM 614.058594 1701175228.4052
MEM 614.058594 1701175228.5405
MEM 614.058594 1701175228.6761
MEM 614.058594 1701175228.8110
MEM 614.058594 1701175228.9455
MEM 614.058594 1701175229.0799
MEM 614.058594 1701175229.2140
MEM 614.058594 1701175229.3489
MEM 614.058594 1701175229.4836
MEM 614.058594 1701175229.6183
MEM 614.058594 1701175229.7526
MEM 614.058594 1701175229.8875
MEM 614.058594 1701175230.0226
MEM 614.058594 1701175230.1572
MEM 614.058594 1701175230.2922
MEM 614.058594 1701175230.4278
MEM 614.058594 1701175230.5627
MEM 614.058594 1701175230.6965
MEM 614.058594 1701175230.8331
MEM 614.058594 1701175230.9684
MEM 614.058594 1701175231.1036
MEM 614.058594 1701175231.2385
MEM 614.058594 1701175231.3734
MEM 614.058594 1701175231.5081
MEM 614.058594 1701175231.6420
MEM 614.058594 1701175231.7761
MEM 614.058594 1701175231.9101
MEM 614.058594 1701175232.0444
MEM 614.058594 1701175232.1786
MEM 614.058594 1701175232.3134
MEM 614.058594 1701175232.4497
MEM 614.058594 1701175232.5844
MEM 614.058594 1701175232.7190
MEM 614.058594 1701175232.8540
MEM 614.058594 1701175232.9889
MEM 614.058594 1701175233.1231
MEM 614.058594 1701175233.2576
MEM 614.058594 1701175233.3930
MEM 614.058594 1701175233.5283
MEM 614.058594 1701175233.6635
MEM 614.058594 1701175233.7982
MEM 614.058594 1701175233.9328
MEM 614.058594 1701175234.0679
MEM 614.058594 1701175234.2017
MEM 614.058594 1701175234.3360
MEM 614.058594 1701175234.4701
MEM 614.058594 1701175234.6044
MEM 614.058594 1701175234.7394
MEM 614.058594 1701175234.8742
MEM 614.058594 1701175235.0085
MEM 614.058594 1701175235.1437
MEM 614.058594 1701175235.2782
MEM 614.058594 1701175235.4133
MEM 614.058594 1701175235.5490
MEM 614.058594 1701175235.6847
MEM 614.058594 1701175235.8200
MEM 614.058594 1701175235.9550
MEM 614.058594 1701175236.0902
MEM 614.058594 1701175236.2240
MEM 614.058594 1701175236.3579
MEM 614.058594 1701175236.4921
MEM 614.058594 1701175236.6263
MEM 614.058594 1701175236.7605
MEM 614.058594 1701175236.8948
MEM 614.058594 1701175237.0289
MEM 614.058594 1701175237.1645
MEM 614.058594 1701175237.2995
MEM 614.058594 1701175237.4342
MEM 614.058594 1701175237.5687
MEM 614.058594 1701175237.7029
MEM 614.058594 1701175237.8370
MEM 614.058594 1701175237.9716
MEM 614.058594 1701175238.1060
MEM 614.058594 1701175238.2419
MEM 614.058594 1701175238.3768
MEM 614.058594 1701175238.5115
MEM 614.058594 1701175238.6452
MEM 614.058594 1701175238.7809
MEM 614.058594 1701175238.9159
MEM 614.058594 1701175239.0507
MEM 614.058594 1701175239.1852
MEM 614.058594 1701175239.3194
MEM 614.058594 1701175239.4544
MEM 614.058594 1701175239.5893
MEM 614.058594 1701175239.7242
MEM 614.058594 1701175239.8590
MEM 614.058594 1701175239.9937
MEM 614.058594 1701175240.1285
MEM 614.058594 1701175240.2623
MEM 614.058594 1701175240.3976
MEM 614.058594 1701175240.5324
MEM 614.058594 1701175240.6681
MEM 614.058594 1701175240.8030
MEM 614.058594 1701175240.9382
MEM 614.058594 1701175241.0730
MEM 614.058594 1701175241.2066
MEM 614.058594 1701175241.3407
MEM 614.058594 1701175241.4747
MEM 614.058594 1701175241.6087
MEM 614.058594 1701175241.7425
MEM 614.058594 1701175241.8777
MEM 614.058594 1701175242.0134
MEM 614.058594 1701175242.1482
MEM 614.058594 1701175242.2829
MEM 614.058594 1701175242.4178
MEM 614.058594 1701175242.5522
MEM 614.058594 1701175242.6866
MEM 614.058594 1701175242.8211
MEM 614.058594 1701175242.9561
MEM 614.058594 1701175243.0912
MEM 614.058594 1701175243.2262
MEM 614.058594 1701175243.3608
MEM 614.058594 1701175243.4970
MEM 614.058594 1701175243.6313
MEM 614.058594 1701175243.7653
MEM 614.058594 1701175243.8992
MEM 614.058594 1701175244.0330
MEM 614.058594 1701175244.1676
MEM 614.058594 1701175244.3024
MEM 614.058594 1701175244.4369
MEM 614.058594 1701175244.5721
MEM 614.058594 1701175244.7073
MEM 614.058594 1701175244.8424
MEM 614.058594 1701175244.9776
MEM 614.058594 1701175245.1132
MEM 614.058594 1701175245.2484
MEM 614.058594 1701175245.3840
MEM 614.058594 1701175245.5193
MEM 614.058594 1701175245.6550
MEM 614.058594 1701175245.7917
MEM 614.058594 1701175245.9269
MEM 614.058594 1701175246.0625
MEM 614.058594 1701175246.1968
MEM 614.058594 1701175246.3320
MEM 614.058594 1701175246.4661
MEM 614.058594 1701175246.6018
MEM 614.058594 1701175246.7368
MEM 614.058594 1701175246.8714
MEM 614.058594 1701175247.0063
MEM 614.058594 1701175247.1408
MEM 614.058594 1701175247.2754
MEM 614.058594 1701175247.4097
MEM 614.058594 1701175247.5453
MEM 614.058594 1701175247.6803
MEM 614.058594 1701175247.8152
MEM 614.058594 1701175247.9496
MEM 614.058594 1701175248.0850
MEM 614.058594 1701175248.2220
MEM 614.058594 1701175248.3561
MEM 614.058594 1701175248.4903
MEM 614.058594 1701175248.6244
MEM 614.058594 1701175248.7583
MEM 614.058594 1701175248.8926
MEM 614.058594 1701175249.0270
MEM 614.058594 1701175249.1617
MEM 614.058594 1701175249.2963
MEM 614.058594 1701175249.4315
MEM 614.058594 1701175249.5662
MEM 614.058594 1701175249.7009
MEM 614.058594 1701175249.8360
MEM 614.058594 1701175249.9704
MEM 614.058594 1701175250.1049
MEM 614.058594 1701175250.2395
MEM 614.058594 1701175250.3741
MEM 614.058594 1701175250.5095
MEM 614.058594 1701175250.6457
MEM 614.058594 1701175250.7800
MEM 614.058594 1701175250.9364
MEM 614.058594 1701175251.1012
MEM 614.058594 1701175251.2359
MEM 614.058594 1701175251.3721
MEM 614.058594 1701175251.5213
MEM 614.058594 1701175251.6565
MEM 614.058594 1701175251.7919
MEM 614.058594 1701175251.9270
MEM 614.058594 1701175252.0621
MEM 614.058594 1701175252.2546
MEM 614.058594 1701175252.3908
MEM 614.058594 1701175252.5259
MEM 614.058594 1701175252.6603
MEM 614.058594 1701175252.7957
MEM 614.058594 1701175252.9309
MEM 614.058594 1701175253.0663
MEM 614.058594 1701175253.2010
MEM 614.058594 1701175253.3357
MEM 614.058594 1701175253.4693
MEM 614.058594 1701175253.6034
MEM 614.058594 1701175253.7377
MEM 614.058594 1701175253.8718
MEM 614.058594 1701175254.0060
MEM 614.058594 1701175254.1400
MEM 614.058594 1701175254.2753
MEM 614.058594 1701175254.4107
MEM 614.058594 1701175254.5462
MEM 614.058594 1701175254.6809
MEM 614.058594 1701175254.8156
MEM 614.058594 1701175254.9501
MEM 614.058594 1701175255.0856
MEM 614.058594 1701175255.2206
MEM 614.058594 1701175255.3560
MEM 614.058594 1701175255.4909
MEM 614.058594 1701175255.6257
MEM 614.058594 1701175255.7596
MEM 614.058594 1701175255.8938
MEM 614.058594 1701175256.0279
MEM 614.058594 1701175256.1627
MEM 614.058594 1701175256.2973
MEM 614.058594 1701175256.4314
MEM 614.058594 1701175256.5662
MEM 614.058594 1701175256.7008
MEM 614.058594 1701175256.8355
MEM 614.058594 1701175256.9701
MEM 614.058594 1701175257.1047
MEM 614.058594 1701175257.2393
MEM 614.058594 1701175257.3740
MEM 614.058594 1701175257.5089
MEM 614.058594 1701175257.6443
MEM 614.058594 1701175257.7801
MEM 614.058594 1701175257.9148
MEM 614.058594 1701175258.0493
MEM 614.058594 1701175258.1831
MEM 614.058594 1701175258.3171
MEM 614.058594 1701175258.4514
MEM 614.058594 1701175258.5856
MEM 614.058594 1701175258.7197
MEM 614.058594 1701175258.8539
MEM 614.058594 1701175258.9887
MEM 614.058594 1701175259.1237
MEM 614.058594 1701175259.2606
MEM 614.058594 1701175259.3958
MEM 614.058594 1701175259.5307
MEM 614.058594 1701175259.6655
MEM 614.058594 1701175259.8006
MEM 614.058594 1701175259.9354
MEM 614.058594 1701175260.0698
MEM 614.058594 1701175260.2053
MEM 614.058594 1701175260.3408
MEM 614.058594 1701175260.4755
MEM 614.058594 1701175260.6098
MEM 614.058594 1701175260.7432
MEM 614.058594 1701175260.8782
MEM 614.058594 1701175261.0128
MEM 614.058594 1701175261.1476
MEM 614.058594 1701175261.2821
MEM 614.058594 1701175261.4170
MEM 614.058594 1701175261.5510
MEM 614.058594 1701175261.6854
MEM 614.058594 1701175261.8200
MEM 614.058594 1701175261.9543
MEM 614.058594 1701175262.0888
MEM 614.058594 1701175262.2235
MEM 614.058594 1701175262.3589
MEM 614.058594 1701175262.4938
MEM 614.058594 1701175262.6288
MEM 614.058594 1701175262.7632
MEM 614.058594 1701175262.8981
MEM 614.058594 1701175263.0324
MEM 614.058594 1701175263.1666
MEM 614.058594 1701175263.3009
MEM 614.058594 1701175263.4347
