CMDLINE taskset -c 0-99 python RQAOA_run_recalculations_v1.py
MEM 1.789062 1707650432.9462
MEM 35.761719 1707650433.0873
MEM 55.675781 1707650433.2414
MEM 78.585938 1707650433.3792
MEM 87.914062 1707650433.5154
MEM 98.839844 1707650433.6507
MEM 113.738281 1707650433.7872
MEM 140.292969 1707650433.9233
MEM 150.937500 1707650434.0595
MEM 165.222656 1707650434.2000
MEM 241.996094 1707650434.3369
MEM 280.957031 1707650434.4744
MEM 307.226562 1707650434.6106
MEM 382.648438 1707650434.7486
MEM 387.007812 1707650434.8846
MEM 400.472656 1707650435.0210
MEM 412.187500 1707650435.1576
MEM 412.187500 1707650435.2939
MEM 421.343750 1707650435.4304
MEM 428.281250 1707650435.5668
MEM 435.542969 1707650435.7045
MEM 440.437500 1707650435.8440
MEM 442.500000 1707650435.9816
MEM 459.746094 1707650436.1193
MEM 1072.183594 1707650436.2560
MEM 1090.027344 1707650436.3937
MEM 1104.714844 1707650436.5306
MEM 1119.667969 1707650436.6670
MEM 1132.816406 1707650436.8049
MEM 1150.085938 1707650436.9432
MEM 1163.746094 1707650437.0815
MEM 1173.875000 1707650437.2192
MEM 1183.125000 1707650437.3573
MEM 1198.078125 1707650437.4990
MEM 1213.546875 1707650437.6387
MEM 1226.179688 1707650437.7758
MEM 1243.187500 1707650437.9131
MEM 1258.656250 1707650438.0509
MEM 1273.609375 1707650438.1887
MEM 1286.859375 1707650438.3261
MEM 1302.843750 1707650438.4631
MEM 1316.507812 1707650438.6006
MEM 1330.941406 1707650438.7379
MEM 1346.902344 1707650438.8755
MEM 1352.488281 1707650439.0131
MEM 1360.140625 1707650439.1522
MEM 1374.578125 1707650439.2898
MEM 1390.820312 1707650439.4267
MEM 1405.257812 1707650439.5634
MEM 1420.210938 1707650439.7009
MEM 1433.613281 1707650439.8375
MEM 1449.082031 1707650439.9746
MEM 1464.292969 1707650440.1121
MEM 1478.730469 1707650440.2491
MEM 1491.621094 1707650440.3858
MEM 1507.089844 1707650440.5222
MEM 1522.558594 1707650440.6598
MEM 1537.253906 1707650440.7999
MEM 1546.535156 1707650440.9399
MEM 1548.335938 1707650441.0764
MEM 1563.031250 1707650441.2142
MEM 1577.984375 1707650441.3518
MEM 1593.195312 1707650441.4906
MEM 1608.921875 1707650441.6283
MEM 1624.648438 1707650441.7644
MEM 1638.054688 1707650441.9009
MEM 1653.523438 1707650442.0370
MEM 1667.703125 1707650442.1737
MEM 1683.937500 1707650442.3116
MEM 1697.601562 1707650442.4526
MEM 1711.781250 1707650442.5897
MEM 1727.507812 1707650442.7266
MEM 1743.234375 1707650442.8641
MEM 1756.640625 1707650443.0026
MEM 1765.664062 1707650443.1390
MEM 1775.718750 1707650443.2755
MEM 1790.671875 1707650443.4129
MEM 1797.375000 1707650443.5496
MEM 1809.492188 1707650443.6866
MEM 1824.703125 1707650443.8228
MEM 1840.687500 1707650443.9609
MEM 1855.125000 1707650444.1003
MEM 1871.367188 1707650444.2387
MEM 1885.289062 1707650444.3754
MEM 1899.210938 1707650444.5143
MEM 1914.164062 1707650444.6513
MEM 1928.859375 1707650444.7898
MEM 1943.296875 1707650444.9272
MEM 1957.734375 1707650445.0658
MEM 1973.460938 1707650445.2017
MEM 1988.929688 1707650445.3402
MEM 2005.171875 1707650445.4778
MEM 2018.835938 1707650445.6148
MEM 2034.304688 1707650445.7536
MEM 2041.007812 1707650445.8938
MEM 2051.062500 1707650446.0307
MEM 2061.750000 1707650446.1673
MEM 2069.484375 1707650446.3047
MEM 2075.273438 1707650446.4420
MEM 2078.109375 1707650446.5797
MEM 2079.656250 1707650446.7187
MEM 2080.429688 1707650446.8572
MEM 2081.718750 1707650446.9936
MEM 2083.007812 1707650447.1304
MEM 2085.070312 1707650447.2672
MEM 2086.617188 1707650447.4079
MEM 2088.421875 1707650447.5468
MEM 2089.453125 1707650447.6852
MEM 2091.000000 1707650447.8232
MEM 2093.058594 1707650447.9614
MEM 2094.605469 1707650448.1001
MEM 2095.636719 1707650448.2385
MEM 2097.441406 1707650448.3754
MEM 2099.761719 1707650448.5130
MEM 2102.082031 1707650448.6515
MEM 2102.597656 1707650448.8176
MEM 2103.882812 1707650448.9555
MEM 2105.171875 1707650449.0967
MEM 2105.687500 1707650449.2345
MEM 2105.687500 1707650449.3823
MEM 2106.718750 1707650449.5553
MEM 2106.718750 1707650449.6922
MEM 2106.718750 1707650449.8303
MEM 2106.718750 1707650449.9666
MEM 2106.718750 1707650450.1044
MEM 2107.234375 1707650450.2411
MEM 2108.523438 1707650450.3802
MEM 2109.039062 1707650450.5185
MEM 2111.359375 1707650450.6569
MEM 2113.164062 1707650450.7961
MEM 2113.937500 1707650450.9326
MEM 2114.968750 1707650451.0712
MEM 2114.968750 1707650451.2082
MEM 2114.968750 1707650451.3452
MEM 2115.226562 1707650451.4819
MEM 2115.484375 1707650451.6191
MEM 2115.484375 1707650451.7573
MEM 2115.484375 1707650451.8939
MEM 2115.484375 1707650452.0308
MEM 2116.000000 1707650452.1680
MEM 2116.773438 1707650452.3066
MEM 2117.031250 1707650452.4484
MEM 2119.093750 1707650452.5872
MEM 2119.093750 1707650452.7259
MEM 2119.093750 1707650452.8639
MEM 2119.867188 1707650453.0022
MEM 2119.867188 1707650453.1413
MEM 2119.867188 1707650453.2791
MEM 2120.898438 1707650453.4179
MEM 2122.445312 1707650453.5559
MEM 2122.960938 1707650453.6945
MEM 2123.734375 1707650453.8335
MEM 2126.312500 1707650453.9738
MEM 2127.859375 1707650454.1145
MEM 2128.117188 1707650454.2536
MEM 2128.117188 1707650454.3921
MEM 2131.726562 1707650454.5305
MEM 2131.726562 1707650454.6676
MEM 2131.726562 1707650454.8065
MEM 2133.531250 1707650454.9430
MEM 2134.562500 1707650455.0818
MEM 2135.078125 1707650455.2196
MEM 2136.367188 1707650455.3563
MEM 2137.140625 1707650455.4942
MEM 2139.460938 1707650455.6339
MEM 2140.234375 1707650455.7716
MEM 2140.234375 1707650455.9091
MEM 2140.234375 1707650456.0462
MEM 2141.523438 1707650456.1826
MEM 2141.781250 1707650456.3205
MEM 2141.781250 1707650456.4580
MEM 2141.781250 1707650456.5944
MEM 2142.296875 1707650456.7311
MEM 2143.328125 1707650456.8683
MEM 2144.875000 1707650457.0059
MEM 2147.710938 1707650457.1442
MEM 2149.257812 1707650457.2843
MEM 2153.125000 1707650457.4231
MEM 2153.898438 1707650457.5627
MEM 2155.445312 1707650457.7008
MEM 2155.703125 1707650457.8398
MEM 2155.703125 1707650457.9773
MEM 2155.703125 1707650458.1151
MEM 2156.734375 1707650458.2530
MEM 2159.312500 1707650458.3902
MEM 2160.085938 1707650458.5274
MEM 2160.343750 1707650458.6646
MEM 2160.343750 1707650458.8025
MEM 2160.859375 1707650458.9439
MEM 2160.859375 1707650459.0874
MEM 2162.394531 1707650459.2427
MEM 2163.683594 1707650459.3800
MEM 2164.457031 1707650459.5183
MEM 2164.457031 1707650459.6556
MEM 2164.457031 1707650459.7940
MEM 2165.218750 1707650459.9307
MEM 2165.734375 1707650460.0695
MEM 2167.023438 1707650460.2060
MEM 2168.312500 1707650460.3460
MEM 2168.312500 1707650460.4832
MEM 2169.601562 1707650460.6248
MEM 2169.859375 1707650460.7626
MEM 2169.859375 1707650460.9009
MEM 2170.375000 1707650461.0422
MEM 2170.632812 1707650461.1818
MEM 2170.632812 1707650461.3190
MEM 2171.921875 1707650461.4572
MEM 2174.242188 1707650461.5955
MEM 2176.304688 1707650461.7345
MEM 2176.562500 1707650461.8722
MEM 2177.851562 1707650462.0102
MEM 2178.109375 1707650462.1490
MEM 2179.398438 1707650462.2875
MEM 2179.914062 1707650462.4272
MEM 2180.171875 1707650462.5668
MEM 2181.203125 1707650462.7057
MEM 2181.203125 1707650462.8431
MEM 2182.492188 1707650462.9820
MEM 2182.492188 1707650463.1202
MEM 2182.492188 1707650463.2590
MEM 2182.750000 1707650463.3976
MEM 2182.750000 1707650463.5366
MEM 2183.265625 1707650463.6753
MEM 2183.265625 1707650463.8137
MEM 2183.265625 1707650463.9544
